"","X","sample_year","haul_date","cruise_id","event_code","station_id","gear","gear_performance","tow_type","nbs_strata","master_station_name","oceanographic_domain","large_marine_ecosystem","region","eq_latitude","eq_longitude","event.notes","species_tsn","common_name","scientific_name","lhs_code","salmon_maturity","sex","length","length_type","weight","scale_card_number","scale_card_position","otolith_number","stomach_flag","genetic_number","genetic_flag","notes","fish_number","scale_position_pref_code","gonad_weight","caloric_number","isotope_number","stomach_number","barcode","fat_meter"
"10592",10592,2021,"2021-08-31","NW2101",4,20210201004,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.0042,-170.9748,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",113,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10593",10593,2021,"2021-08-31","NW2101",4,20210201004,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.0042,-170.9748,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",114,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10594",10594,2021,"2021-08-31","NW2101",4,20210201004,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.0042,-170.9748,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",116,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10595",10595,2021,"2021-08-31","NW2101",4,20210201004,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.0042,-170.9748,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",118,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10596",10596,2021,"2021-08-31","NW2101",4,20210201004,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.0042,-170.9748,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",89,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10597",10597,2021,"2021-08-31","NW2101",4,20210201004,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.0042,-170.9748,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",96,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10598",10598,2021,"2021-08-31","NW2101",4,20210201004,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.0042,-170.9748,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",98,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10599",10599,2021,"2021-08-31","NW2101",4,20210201004,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.0042,-170.9748,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",115,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10600",10600,2021,"2021-08-31","NW2101",4,20210201004,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.0042,-170.9748,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",104,"SL",9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1528,NA
"10601",10601,2021,"2021-08-31","NW2101",4,20210201004,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.0042,-170.9748,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",114,"SL",12,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1526,NA
"10602",10602,2021,"2021-08-31","NW2101",4,20210201004,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.0042,-170.9748,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",73,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10603",10603,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",76,"SL",5,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10604",10604,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"SL",5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1558,NA
"10605",10605,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"SL",5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1557,NA
"10606",10606,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",94,"SL",6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1556,NA
"10607",10607,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",91,"SL",7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1555,NA
"10608",10608,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",93,"SL",7,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10609",10609,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",92,"SL",7,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10610",10610,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",98,"SL",8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1554,NA
"10611",10611,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",89,"SL",8,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10612",10612,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",95,"SL",8,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10613",10613,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",104,"SL",9,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10614",10614,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",105,"SL",10,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10615",10615,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",113,"SL",11,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10616",10616,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",69,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10617",10617,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",110,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10618",10618,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10619",10619,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",72,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10620",10620,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",76,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10621",10621,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",71,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10622",10622,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10623",10623,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",99,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10624",10624,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",108,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10625",10625,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10626",10626,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10627",10627,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",93,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10628",10628,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",94,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10629",10629,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",96,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10630",10630,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",96,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10631",10631,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",66,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10632",10632,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10633",10633,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",71,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10634",10634,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",104,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10635",10635,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",106,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10636",10636,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",107,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10637",10637,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",109,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10638",10638,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",119,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10639",10639,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",127,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10640",10640,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",109,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10641",10641,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",114,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10642",10642,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",98,"SL",8,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10643",10643,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",94,"SL",11,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10644",10644,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",57,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10645",10645,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",75,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10646",10646,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10647",10647,2021,"2021-08-31","NW2101",4,20210201005,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.5071,-170.9639,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",76,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10648",10648,2021,"2021-09-01","NW2101",5,20210201006,"CAN","G","S",2,NA,1,"Bering Sea","NBS",60.5035,-169.9368,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",57,"SL",2,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10649",10649,2021,"2021-09-01","NW2101",5,20210201006,"CAN","G","S",2,NA,1,"Bering Sea","NBS",60.5035,-169.9368,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",57,"SL",2,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10650",10650,2021,"2021-09-01","NW2101",5,20210201006,"CAN","G","S",2,NA,1,"Bering Sea","NBS",60.5035,-169.9368,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",66,"SL",3,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10651",10651,2021,"2021-09-01","NW2101",5,20210201006,"CAN","G","S",2,NA,1,"Bering Sea","NBS",60.5035,-169.9368,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",81,"SL",5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1572,NA
"10652",10652,2021,"2021-09-01","NW2101",5,20210201006,"CAN","G","S",2,NA,1,"Bering Sea","NBS",60.5035,-169.9368,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"SL",7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1571,NA
"10653",10653,2021,"2021-09-01","NW2101",5,20210201006,"CAN","G","S",2,NA,1,"Bering Sea","NBS",60.5035,-169.9368,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",104,"SL",11,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10654",10654,2021,"2021-09-01","NW2101",5,20210201006,"CAN","G","S",2,NA,1,"Bering Sea","NBS",60.5035,-169.9368,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",111,"SL",12,NA,NA,NA,1,NA,NA,"Stom taken",NA,NA,NA,NA,NA,NA,NA,NA
"10655",10655,2021,"2021-09-01","NW2101",5,20210201006,"CAN","G","S",2,NA,1,"Bering Sea","NBS",60.5035,-169.9368,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"SL",10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573,NA
"10656",10656,2021,"2021-09-01","NW2101",4,20210201007,"CAN","G","S",2,NA,1,"Bering Sea","NBS",60.4999,-168.9578,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",84,"SL",6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1589,NA
"10657",10657,2021,"2021-09-01","NW2101",4,20210201007,"CAN","G","S",2,NA,1,"Bering Sea","NBS",60.4999,-168.9578,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",85,"SL",6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1587,NA
"10658",10658,2021,"2021-09-01","NW2101",4,20210201007,"CAN","G","S",2,NA,1,"Bering Sea","NBS",60.4999,-168.9578,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",83,"SL",5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590,NA
"10659",10659,2021,"2021-09-01","NW2101",4,20210201007,"CAN","G","S",2,NA,1,"Bering Sea","NBS",60.4999,-168.9578,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",93,"SL",8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1588,NA
"10660",10660,2021,"2021-09-01","NW2101",4,20210201008,"CAN","G","S",1,NA,1,"Bering Sea","NBS",60.5041,-167.9788,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",87,"SL",6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592,NA
"10661",10661,2021,"2021-09-03","NW2101",4,20210201013,"CAN","G","S",2,NA,1,"Bering Sea","NBS",61.0093,-170.0152,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",77,"SL",5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1701,NA
"10662",10662,2016,"2016-08-30","CF1601",3,20161501009,"CAN","G","S",2,"61-169",1,"Bering Sea","NBS",61.019,-168.9799,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_5",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",72,"TL",NA,NA,NA,NA,0,NA,NA,"  ",1,NA,NA,NA,NA,NA,NA,NA
"10663",10663,2022,"2022-09-02","NW2202",3,20220202003,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.0252,-170.0605,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",88,"TL",7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2926,NA
"10664",10664,2022,"2022-09-02","NW2202",3,20220202003,"CAN","G","S",2,NA,2,"Bering Sea","NBS",60.0252,-170.0605,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",63,"TL",2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2925,NA
"10665",10665,2010,"2010-09-24","DY1004",3,20100304550,"CAN","S","S",0,"56.75-166.5",2,"Bering Sea","SEBS",56.7645,-166.487,"Standard surface set, pycno layer @25-29m w/ larger targets above, 10 minute set corrected",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",72,"TL",NA,NA,NA,NA,0,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA
"10666",10666,2010,"2010-09-24","DY1004",3,20100304550,"CAN","S","S",0,"56.75-166.5",2,"Bering Sea","SEBS",56.7645,-166.487,"Standard surface set, pycno layer @25-29m w/ larger targets above, 10 minute set corrected",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",75,"TL",NA,NA,NA,NA,0,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA
"10667",10667,2010,"2010-09-24","DY1004",3,20100304550,"CAN","S","S",0,"56.75-166.5",2,"Bering Sea","SEBS",56.7645,-166.487,"Standard surface set, pycno layer @25-29m w/ larger targets above, 10 minute set corrected",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",76,"TL",NA,NA,NA,NA,0,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA
"10668",10668,2010,"2010-09-24","DY1004",3,20100304550,"CAN","S","S",0,"56.75-166.5",2,"Bering Sea","SEBS",56.7645,-166.487,"Standard surface set, pycno layer @25-29m w/ larger targets above, 10 minute set corrected",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",77,"TL",NA,NA,NA,NA,0,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA
"10669",10669,2010,"2010-09-24","DY1004",3,20100304550,"CAN","S","S",0,"56.75-166.5",2,"Bering Sea","SEBS",56.7645,-166.487,"Standard surface set, pycno layer @25-29m w/ larger targets above, 10 minute set corrected",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",77,"TL",NA,NA,NA,NA,0,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
"10670",10670,2010,"2010-09-24","DY1004",3,20100304550,"CAN","S","S",0,"56.75-166.5",2,"Bering Sea","SEBS",56.7645,-166.487,"Standard surface set, pycno layer @25-29m w/ larger targets above, 10 minute set corrected",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",86,"TL",NA,NA,NA,NA,0,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA
"10671",10671,2010,"2010-09-24","DY1004",3,20100304550,"CAN","S","S",0,"56.75-166.5",2,"Bering Sea","SEBS",56.7645,-166.487,"Standard surface set, pycno layer @25-29m w/ larger targets above, 10 minute set corrected",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",68,"TL",NA,NA,NA,NA,0,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA
"10672",10672,2010,"2010-09-24","DY1004",3,20100304550,"CAN","S","S",0,"56.75-166.5",2,"Bering Sea","SEBS",56.7645,-166.487,"Standard surface set, pycno layer @25-29m w/ larger targets above, 10 minute set corrected",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",72,"TL",NA,NA,NA,NA,0,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA
"10673",10673,2010,"2010-09-24","DY1004",3,20100304550,"CAN","S","S",0,"56.75-166.5",2,"Bering Sea","SEBS",56.7645,-166.487,"Standard surface set, pycno layer @25-29m w/ larger targets above, 10 minute set corrected",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",66,"TL",NA,NA,NA,NA,0,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA
"10674",10674,2010,"2010-09-24","DY1004",3,20100304550,"CAN","S","S",0,"56.75-166.5",2,"Bering Sea","SEBS",56.7645,-166.487,"Standard surface set, pycno layer @25-29m w/ larger targets above, 10 minute set corrected",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",76,"TL",NA,NA,NA,NA,0,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA
"10675",10675,2010,"2010-09-24","DY1004",3,20100304550,"CAN","S","S",0,"56.75-166.5",2,"Bering Sea","SEBS",56.7645,-166.487,"Standard surface set, pycno layer @25-29m w/ larger targets above, 10 minute set corrected",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA
